group,layer_index,op_name,family,fused,fused_nodes,wall_median_ms_median,wall_median_ms_p10,wall_median_ms_p90,wall_median_ms_cv,compute_wall_median_ms_median,compute_wall_median_ms_p10,compute_wall_median_ms_p90,compute_wall_median_ms_cv,barrier_wall_median_ms_median,barrier_wall_median_ms_p10,barrier_wall_median_ms_p90,barrier_wall_median_ms_cv,logical_read_bytes_median,logical_read_bytes_p10,logical_read_bytes_p90,logical_read_bytes_cv,logical_write_bytes_median,logical_write_bytes_p10,logical_write_bytes_p90,logical_write_bytes_cv,q1_logical_read_bytes_median,q1_logical_read_bytes_p10,q1_logical_read_bytes_p90,q1_logical_read_bytes_cv,q8_logical_read_bytes_median,q8_logical_read_bytes_p10,q8_logical_read_bytes_p90,q8_logical_read_bytes_cv,q1_wall_median_ms_median,q1_wall_median_ms_p10,q1_wall_median_ms_p90,q1_wall_median_ms_cv,f32_to_q8_wall_median_ms_median,f32_to_q8_wall_median_ms_p10,f32_to_q8_wall_median_ms_p90,f32_to_q8_wall_median_ms_cv
layer=37|op=RMS_NORM|family=fused:RMS_NORM,37,RMS_NORM,fused:RMS_NORM,True,2,0.052708,0.0270496,0.056241400000000004,0.3781002989633839,0.037708,0.016266000000000003,0.049358400000000004,0.43546491185547875,0.050291,0.025883000000000003,0.0551166,0.38732100500951483,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=37|op=SSM_CONV|family=SSM_CONV,37,SSM_CONV,SSM_CONV,False,1,0.042333,0.040841800000000004,0.043175,0.029121081547309996,0.040875,0.0392422,0.0416078,0.031234769689981123,0.01825,0.0161248,0.0219002,0.15681660428057,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=37|op=UNARY|family=UNARY,37,UNARY,UNARY,False,1,0.0045,0.0042002,0.0047672,0.055668514702657504,0.003291,0.0031252,0.003859,0.0968169850775348,0.003,0.002883,0.0031502,0.03972160862113745,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=ADD|family=ADD,38,ADD,ADD,False,1,0.0135835,0.0097207,0.018596099999999997,0.298225773292698,0.011125,0.0083916,0.016708300000000002,0.3215444433810616,0.011042,0.0075583,0.016520899999999998,0.3566218132114391,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=CONCAT|family=CONCAT,38,CONCAT,CONCAT,False,1,0.088625,0.0879418,0.192583,0.4124833236471516,0.087042,0.0865,0.1899916,0.41542856052760413,0.087333,0.0864334,0.19107500000000002,0.4169027901789941,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=GATED_DELTA_NET|family=GATED_DELTA_NET,38,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.106166,1.072884,1.12135,0.019787154944002475,1.1015,1.066975,1.1131668,0.01927272510100575,0.097916,0.07961660000000001,0.17333320000000002,0.36168264305337333,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=GET_ROWS|family=GET_ROWS,38,GET_ROWS,GET_ROWS,False,1,0.026,0.0232914,0.0383332,0.23328692240016502,0.024083,0.0222084,0.0321166,0.2162017065682765,0.024709,0.0224668,0.037408,0.24066896319859438,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=GLU|family=GLU,38,GLU,GLU,False,1,0.048625,0.046958,0.148675,0.8198252583876763,0.046125,0.0453248,0.12891620000000004,0.7532879568915525,0.045959,0.0447502,0.14646720000000002,0.8478207229163913,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=L2_NORM|family=L2_NORM,38,L2_NORM,L2_NORM,False,1,0.0066254999999999994,0.0060418,0.0066835,0.046877642186773386,0.0049585,0.0048628,0.0051125,0.024367947401552046,0.0041665,0.004096000000000001,0.0043669,0.029053647455015607,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=MUL_MAT|family=MUL_MAT,38,MUL_MAT,MUL_MAT,False,1,2.311958,2.2774666,2.3167084,0.008083269598707428,2.282917,2.2694584,2.3090334,0.007710100658349663,0.186583,0.1727502,0.1974668,0.06023663728061279,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.268667,2.2555836,2.2909496000000003,0.00693260038610902,0.0,0.0,0.0,
layer=38|op=MUL|family=MUL,38,MUL,MUL,False,1,0.003208,0.0029914,0.0032998,0.049208400150328006,0.001958,0.0019334,0.0023748,0.10043093890643938,0.001833,0.0016166,0.0018336,0.060264451226512056,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=RMS_NORM|family=fused:RMS_NORM,38,RMS_NORM,fused:RMS_NORM,True,2,0.039916,0.0122086,0.0510916,0.5308031939367182,0.024375,0.0111834,0.0300914,0.4013318045984517,0.022458,0.0110586,0.049875,0.6100744872394022,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=SSM_CONV|family=SSM_CONV,38,SSM_CONV,SSM_CONV,False,1,0.042125,0.0395254,0.0427832,0.03896606827927571,0.04,0.0380672,0.0405914,0.03547831120038648,0.016167,0.0133918,0.0192168,0.15877462561084024,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=38|op=UNARY|family=UNARY,38,UNARY,UNARY,False,1,0.004542,0.004183,0.0047168,0.053891917908830626,0.003333,0.0031164,0.0036662,0.07961220239322067,0.003083,0.002675,0.0031502,0.07442635162071455,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=ADD|family=ADD,39,ADD,ADD,False,1,0.0169165,0.0105292,0.020791499999999997,0.28647931513716707,0.014582999999999999,0.009025199999999999,0.0185208,0.3020444464370226,0.014875,0.0086002,0.0188498,0.32700091412581517,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=CONT|family=CONT,39,CONT,CONT,False,1,0.009292,0.0089082,0.009674799999999999,0.03631860050867202,0.007292,0.0070082,0.0075246,0.03282775597814764,0.005125,0.0049502,0.0052588,0.026623099193056946,48128.0,48128.0,48128.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=FLASH_ATTN_EXT|family=FLASH_ATTN_EXT,39,FLASH_ATTN_EXT,FLASH_ATTN_EXT,False,1,0.076958,0.0753248,0.0785172,0.018257154972060163,0.074917,0.0735748,0.0760334,0.01459317966638524,0.020583,0.0197082,0.0218088,0.0446683253794091,1073664.0,1073664.0,1073664.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=GLU|family=GLU,39,GLU,GLU,False,1,0.047666,0.0461502,0.1826164,0.6585121091688774,0.046458,0.044899999999999995,0.1795082,0.6625329148937088,0.045083,0.0435918,0.1801836,0.676218012392745,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=MUL_MAT|family=MUL_MAT,39,MUL_MAT,MUL_MAT,False,1,1.620958,1.6083998,1.6548502,0.012878836744627585,1.6135,1.6027498,1.6484752,0.012837808896381397,0.114041,0.1038914,0.1378252,0.12876732642591993,8867840.0,8867840.0,8867840.0,0.0,20480.0,20480.0,20480.0,0.0,8847360.0,8847360.0,8847360.0,0.0,16711680.0,16711680.0,16711680.0,0.0,1.599583,1.5916,1.6344502,0.012170021214405323,0.0,0.0,0.0,
layer=39|op=MUL|family=MUL,39,MUL,MUL,False,1,0.005958,0.0050082,0.01685,0.5666975519544859,0.005166,0.004174799999999999,0.015775,0.6099845483792823,0.004292,0.003667,0.015475,0.6663140349032001,49152.0,49152.0,49152.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=RMS_NORM|family=fused:RMS_NORM,39,RMS_NORM,fused:RMS_NORM,True,2,0.011813,0.011245699999999999,0.027516699999999998,0.5522283858523995,0.0109795,0.0101627,0.025837500000000006,0.5704548061628455,0.0105205,0.0100128,0.023562100000000002,0.5820465479316849,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=ROPE|family=ROPE,39,ROPE,ROPE,False,1,0.013521,0.0133834,0.013770900000000003,0.012703208607007407,0.0114585,0.0113831,0.0116044,0.00870741240116255,0.0091245,0.0089165,0.009383500000000001,0.024809099836284237,14352.0,14352.0,14352.0,0.0,14336.0,14336.0,14336.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=39|op=UNARY|family=UNARY,39,UNARY,UNARY,False,1,0.058416,0.057441,0.219567,0.6469217485746879,0.057625,0.0566166,0.2185328,0.6507543608600402,0.055958,0.0556168,0.2177582,0.6583069167739747,24576.0,24576.0,24576.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=ADD|family=ADD,3,ADD,ADD,False,1,0.011,0.010487699999999999,0.0120792,0.07533965928654396,0.009500000000000001,0.0091415,0.0108,0.08933846850851149,0.0087915,0.008333400000000001,0.0102793,0.11837335239727625,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=CONT|family=CONT,3,CONT,CONT,False,1,0.0085,0.008125,0.0098914,0.11376801461548335,0.007166,0.0071162,0.0082336,0.08316454661489668,0.005,0.004475,0.0056498,0.11632750054777373,48128.0,48128.0,48128.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=FLASH_ATTN_EXT|family=FLASH_ATTN_EXT,3,FLASH_ATTN_EXT,FLASH_ATTN_EXT,False,1,0.079833,0.0764662,0.0805502,0.023748033765490992,0.0775,0.0749662,0.0788088,0.02222934323041034,0.021417,0.0202082,0.021991,0.03809850797148402,1073664.0,1073664.0,1073664.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=GLU|family=GLU,3,GLU,GLU,False,1,0.046792,0.0463414,0.0482416,0.01894582429782743,0.045667,0.0451832,0.045966599999999996,0.007936088098423581,0.044834,0.044583199999999996,0.0457332,0.013735909321335662,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=MUL_MAT|family=MUL_MAT,3,MUL_MAT,MUL_MAT,False,1,1.66175,1.637175,1.869509,0.0632637233787978,1.636542,1.6090248,1.6516666,0.012383060803718572,0.149458,0.1292998,0.20186679999999999,0.2005629100726647,8867840.0,8867840.0,8867840.0,0.0,20480.0,20480.0,20480.0,0.0,8847360.0,8847360.0,8847360.0,0.0,16711680.0,16711680.0,16711680.0,0.0,1.625334,1.5987414,1.6410334,0.01232819885271989,0.0,0.0,0.0,
layer=3|op=MUL|family=MUL,3,MUL,MUL,False,1,0.005792,0.0054164,0.012408000000000002,0.5637371644674786,0.00475,0.0043748,0.0114996,0.6370743016113894,0.004041,0.0037248,0.010658400000000002,0.7283708740902691,49152.0,49152.0,49152.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=RMS_NORM|family=fused:RMS_NORM,3,RMS_NORM,fused:RMS_NORM,True,2,0.0117085,0.011408399999999999,0.0159416,0.1623839436077677,0.010542,0.0102999,0.0115459,0.06084530720252605,0.010354,0.0099542,0.0118374,0.07968079063095733,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=ROPE|family=ROPE,3,ROPE,ROPE,False,1,0.0139795,0.0134122,0.19682500000000006,1.6030932725331164,0.012,0.0117165,0.0129958,0.05094966523131047,0.008917,0.008903900000000001,0.19012080000000003,1.7399701139148984,14352.0,14352.0,14352.0,0.0,14336.0,14336.0,14336.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=3|op=UNARY|family=UNARY,3,UNARY,UNARY,False,1,0.057958,0.057467000000000004,0.0588414,0.010886019296210622,0.057125,0.056708600000000005,0.0573998,0.006281075756524864,0.05575,0.0555086,0.0565082,0.008065043479818223,24576.0,24576.0,24576.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=ADD|family=ADD,40,ADD,ADD,False,1,0.012146,0.010254000000000001,0.0143667,0.15930746560763148,0.010624999999999999,0.0089456,0.0125166,0.1656915885430964,0.009417,0.0081585,0.0124961,0.2016647704309204,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=CONCAT|family=CONCAT,40,CONCAT,CONCAT,False,1,0.088167,0.08793379999999999,0.2213416,0.46108401100983554,0.086917,0.08663359999999999,0.2179,0.46074463624996703,0.086917,0.08615859999999999,0.2193916,0.46546723094825143,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=GATED_DELTA_NET|family=GATED_DELTA_NET,40,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.120792,1.092675,1.1891664,0.038080229735780194,1.115875,1.0859832,1.1794666,0.036995260111004284,0.20625,0.0821502,0.2309248,0.40887332232777307,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=GET_ROWS|family=GET_ROWS,40,GET_ROWS,GET_ROWS,False,1,0.025334,0.0235832,0.037791,0.22480818499270297,0.023667,0.022475,0.0365748,0.23578743798044674,0.02425,0.02225,0.0366332,0.23602275023570818,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=GLU|family=GLU,40,GLU,GLU,False,1,0.047209,0.0469,0.0477,0.007619328002810851,0.045792,0.045366,0.04625,0.008847572319799428,0.044417,0.044283199999999995,0.045534,0.013456231439069032,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=L2_NORM|family=L2_NORM,40,L2_NORM,L2_NORM,False,1,0.0060415,0.005904,0.0065961,0.051369559826433556,0.0048335,0.0047002,0.0052001,0.0462069642741547,0.004021,0.0039166,0.0044247,0.06360104169997363,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=MUL_MAT|family=MUL_MAT,40,MUL_MAT,MUL_MAT,False,1,2.2785,2.2635168,2.3327416,0.01609382245921194,2.27225,2.2585996,2.3265254,0.015951318815583877,0.172208,0.15865,0.22820000000000001,0.1764613712884195,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.261667,2.2434252000000003,2.2764832,0.006739570842968365,0.0,0.0,0.0,
layer=40|op=MUL|family=MUL,40,MUL,MUL,False,1,0.003334,0.0031918,0.0036582,0.0655001552209887,0.002209,0.0021828,0.0023664000000000003,0.03935206854643231,0.001833,0.001675,0.0019664,0.0712806349382983,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=RMS_NORM|family=fused:RMS_NORM,40,RMS_NORM,fused:RMS_NORM,True,2,0.040916,0.0195416,0.0512168,0.38795027347789396,0.034874,0.017792000000000002,0.0500832,0.41613572662572973,0.02,0.0118418,0.0501422,0.6096972085661991,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=SSM_CONV|family=SSM_CONV,40,SSM_CONV,SSM_CONV,False,1,0.040833,0.037825,0.0448412,0.0830106221779478,0.039166,0.0367338,0.0434332,0.08265865527939628,0.019792,0.015341200000000001,0.0206164,0.132187278531846,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=40|op=UNARY|family=UNARY,40,UNARY,UNARY,False,1,0.004625,0.0043664,0.005025,0.06357613429548814,0.003625,0.0034164,0.0037168,0.03790885806613965,0.003375,0.0026666,0.0035246,0.12468569959049035,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=ADD|family=ADD,41,ADD,ADD,False,1,0.0116665,0.0101124,0.1965253,1.6388963248239725,0.010563,0.008858600000000001,0.0166833,0.3084898466556515,0.009562,0.0081125,0.19436230000000004,1.6822846836005065,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=CONCAT|family=CONCAT,41,CONCAT,CONCAT,False,1,0.087792,0.08765819999999999,0.1670922,0.4619495020040488,0.086625,0.08650799999999999,0.1645752,0.4618398000208761,0.086875,0.08642499999999999,0.1658504,0.4657283871984197,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=GATED_DELTA_NET|family=GATED_DELTA_NET,41,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.145834,1.0884331999999999,1.2101582,0.04769115695580613,1.139209,1.0818416,1.2000336,0.046496486528661694,0.185291,0.0980166,0.2303914,0.34902601163540126,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=GET_ROWS|family=GET_ROWS,41,GET_ROWS,GET_ROWS,False,1,0.02475,0.0235084,0.031958799999999996,0.18542857479075514,0.023166,0.022058599999999998,0.0306588,0.19942646926577143,0.02375,0.0227166,0.031167,0.19539232877941687,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=GLU|family=GLU,41,GLU,GLU,False,1,0.047291,0.0467502,0.1277164,0.7263319657271635,0.045584,0.045533199999999996,0.12483319999999999,0.7326405301192781,0.045208,0.0445918,0.12564980000000003,0.7468257749836416,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=L2_NORM|family=L2_NORM,41,L2_NORM,L2_NORM,False,1,0.0059165,0.0058334,0.0061373,0.02304583347484183,0.004708,0.0046543999999999995,0.00485,0.018543352634864056,0.003979,0.0038916,0.0041248,0.028799388218448317,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=MUL_MAT|family=MUL_MAT,41,MUL_MAT,MUL_MAT,False,1,2.282541,2.27525,2.2906752,0.0031335477314750294,2.275916,2.2685166,2.2849668,0.0033720465748632144,0.168583,0.1535164,0.22632480000000002,0.22480481603057936,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.259459,2.254083,2.264517,0.0020333155172641863,0.0,0.0,0.0,
layer=41|op=MUL|family=MUL,41,MUL,MUL,False,1,0.003167,0.0029584,0.003375,0.058817973286782586,0.002208,0.001917,0.0024582,0.11088951656301392,0.00175,0.001675,0.0019336,0.06900799986624451,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=RMS_NORM|family=fused:RMS_NORM,41,RMS_NORM,fused:RMS_NORM,True,2,0.050291,0.0122254,0.051583,0.5336937325349229,0.028375,0.011233799999999999,0.0379086,0.4709476585052226,0.030041,0.0110164,0.0502246,0.5704679575258372,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=SSM_CONV|family=SSM_CONV,41,SSM_CONV,SSM_CONV,False,1,0.040959,0.0398334,0.0427916,0.03434250902853125,0.039459,0.0383834,0.0415084,0.03694737581539529,0.014542,0.0134334,0.015642200000000002,0.06928925191330532,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=41|op=UNARY|family=UNARY,41,UNARY,UNARY,False,1,0.00475,0.004375,0.0050252,0.06158188216395498,0.003416,0.0032421999999999998,0.0040166,0.09779222297165394,0.00325,0.0028666,0.0033669999999999998,0.07200575241310589,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=ADD|family=ADD,42,ADD,ADD,False,1,0.0113125,0.0108791,0.0165,0.26091609345854266,0.010020999999999999,0.009349999999999999,0.014729100000000002,0.2747346129401931,0.009458000000000001,0.0085289,0.014550200000000003,0.31870675931711356,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=CONCAT|family=CONCAT,42,CONCAT,CONCAT,False,1,0.089417,0.08765819999999999,0.1676668,0.4530396432835069,0.08725,0.086575,0.16505840000000002,0.4583818686498274,0.086959,0.08648339999999999,0.16623359999999998,0.4605196853313971,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=GATED_DELTA_NET|family=GATED_DELTA_NET,42,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.091625,1.0588998,1.1926168,0.05886197567841059,1.082167,1.0506086,1.1702834,0.051791716815651145,0.105458,0.0750166,0.18787500000000001,0.48616225425555043,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=GET_ROWS|family=GET_ROWS,42,GET_ROWS,GET_ROWS,False,1,0.023667,0.0228746,0.036375399999999995,0.2277025695680321,0.0225,0.0214832,0.031474800000000004,0.2054230010588937,0.022917,0.0219496,0.0350922,0.22790431236621486,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=GLU|family=GLU,42,GLU,GLU,False,1,0.047541,0.047342,0.12745,0.717542725188216,0.046125,0.04555,0.12481680000000002,0.7282153359157463,0.044917,0.0444754,0.12449960000000002,0.7422705700930416,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=L2_NORM|family=L2_NORM,42,L2_NORM,L2_NORM,False,1,0.0063335,0.0060458000000000005,0.0066245,0.041458997845802786,0.004937,0.0049044,0.005345699999999999,0.04096752780546212,0.004146,0.0040292,0.0046164000000000005,0.06984332568601463,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=42|op=MUL_MAT|family=MUL_MAT,42,MUL_MAT,MUL_MAT,False,1,2.2795,2.2739582,2.3000672,0.005446072938262615,2.275667,2.2685754,2.2854332,0.0032809461545754417,0.169333,0.15780819999999998,0.1853496,0.07148647487757075,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.261375,2.2484916,2.268666,0.004122536566150948,0.0,0.0,0.0,
layer=42|op=MUL|family=MUL,42,MUL,MUL,False,1,0.003417,0.003184,0.0037168,0.06926541532283387,0.002375,0.0017836,0.0026588000000000002,0.17569360602349796,0.001917,0.0016834,0.0020670000000000003,0.09537893440697236,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
